Country,level_3,RCA_Specialty
Ireland,Medical Sciences,0.996408865081765
Japan,Medical Sciences,0.3152747126625071
Laos,Medical Sciences,5.184604529473626
Malawi,Medical Sciences,18.50367478622484
Tunisia,Medical Sciences,0.3902025660271381
United States,Medical Sciences,1.6162647000227564
Azerbaijan,Medical Sciences,0.5805715831474407
China,Medical Sciences,0.1982754949001997
Cyprus,Medical Sciences,3.415637026174964
Egypt,Medical Sciences,0.4892351705515403
Malta,Medical Sciences,1.8766256395209704
Nigeria,Medical Sciences,0.927117213720131
Singapore,Medical Sciences,0.5654168504113458
South Africa,Medical Sciences,0.8436004928832531
Sweden,Medical Sciences,1.9709035521852327
Tanzania,Medical Sciences,0.3390318961964771
Georgia,Medical Sciences,1.8385768060315413
Ghana ,Medical Sciences,6.941957602837742
Ireland,Medical Sciences,1.9762313172374149
Slovenia,Medical Sciences,4.416226228981717
Germany,Medical Sciences,0.6950202793485482
Netherlands,Medical Sciences,1.5193643807479456
Sweden,Medical Sciences,1.22536910673134
Thailand,Medical Sciences,0.1978144969840249
France,Arts and Humanities,1.4326146181112822
Montenegro,Arts and Humanities,4.704838895726272
Argentina,Arts and Humanities,0.7787881508544661
Botswana,Arts and Humanities,2.546766182646306
Cameroon,Arts and Humanities,0.8447069563096983
Hungary,Arts and Humanities,1.2285431915461618
Lebanon ,Arts and Humanities,0.7681696914544246
New-Caledonia,Arts and Humanities,2.5166269378812607
Taiwan,Arts and Humanities,0.7965903019173014
Barbados,Arts and Humanities,4.904617842102716
Bosnia & Herzegovina,Arts and Humanities,2.585105433021648
Netherlands,Arts and Humanities,0.4432335419119938
Peru,Arts and Humanities,1.2916201387932835
Cyprus,Arts and Humanities,1.590470472355972
Finland,Arts and Humanities,0.9139857160100188
Tanzania,Arts and Humanities,0.5525384447595157
Malaysia,Arts and Humanities,0.1480518650311802
Netherlands,Arts and Humanities,0.8369681316455805
Philippines,Arts and Humanities,3.6843672597215136
Venezuela,Arts and Humanities,0.9853845484511596
Canada,Arts and Humanities,1.1355428643246657
Haiti,Arts and Humanities,7.074901143646733
Lebanon ,Arts and Humanities,0.4089045814509852
Australia,Natural Sciences,0.5372168784569533
Bolivia,Natural Sciences,0.4284829890184243
Italy,Natural Sciences,1.167415328218288
Kuwait,Natural Sciences,1.9829905480606853
Malaysia,Natural Sciences,0.4791886100995542
Rwanda,Natural Sciences,0.3565240137634217
Uruguay,Natural Sciences,0.3390536900399873
Yemen,Natural Sciences,0.7213072710889306
Argentina,Natural Sciences,1.1507424968475355
Bahamas,Natural Sciences,1.351485558599939
Bangladesh,Natural Sciences,0.0916159904589236
Cape Verde,Natural Sciences,3.725716945329562
Cuba,Natural Sciences,0.9859341981463796
Czech Republic,Natural Sciences,1.4871697097935923
Ghana ,Natural Sciences,0.2216262491594755
Hungary,Natural Sciences,2.4650204273776057
Kyrgyzstan,Natural Sciences,2.757030539543876
South Korea,Natural Sciences,0.835847999657333
Ukraine,Natural Sciences,3.7353516979428494
Bulgaria,Natural Sciences,0.8981536947099797
Indonesia,Natural Sciences,0.9079504627083744
Italy,Natural Sciences,0.7905765802988792
Mexico,Natural Sciences,1.107559928092983
Qatar,Natural Sciences,0.6657266031912017
Ukraine,Natural Sciences,0.8735135438769197
Argentina,Natural Sciences,0.5585556846651203
Malawi,Natural Sciences,0.3725309609505012
Slovakia,Natural Sciences,0.6044627494568152
Hungary,Natural Sciences,0.586429475066991
Pakistan,Natural Sciences,0.2350969584732345
Uruguay,Natural Sciences,0.4835914568667223
China,Natural Sciences,1.2505056274225668
Colombia,Natural Sciences,0.4608430212760711
Croatia,Natural Sciences,0.4292524826921771
Iran,Natural Sciences,1.0310949555989668
Iraq,Natural Sciences,1.53777555662059
Jamaica,Natural Sciences,0.4021642514862608
Poland,Natural Sciences,0.8366551344119673
Armenia,Natural Sciences,0.3974536251493226
Australia,Natural Sciences,0.3676895681632791
Austria,Natural Sciences,0.9178550136459156
Chile,Natural Sciences,0.4576202084826204
Cyprus,Natural Sciences,0.4398162993845185
Estonia,Natural Sciences,0.7291951827089248
India,Natural Sciences,1.9795961907860624
Japan,Natural Sciences,1.0807277873246834
Slovenia,Natural Sciences,1.4304017988120652
United States,Natural Sciences,0.6955428747587987
Indonesia,Natural Sciences,0.7702942926988936
Norway,Natural Sciences,0.6705293886981776
Pakistan,Natural Sciences,2.345536530913135
Philippines,Natural Sciences,0.3731784468997491
Thailand,Natural Sciences,0.3557986942945689
Brazil,Natural Sciences,0.6358748255303774
Byelarus,Natural Sciences,5.405578626379955
Iraq,Natural Sciences,1.26631822025935
Morocco,Natural Sciences,3.08617870636191
Nepal,Natural Sciences,0.3453987644757858
Netherlands,Natural Sciences,0.7798699486372466
Pakistan,Natural Sciences,0.4341407092572829
Philippines,Natural Sciences,0.19270583530673
Qatar,Natural Sciences,0.6200603355413636
Romania,Natural Sciences,0.6126784754851431
Rwanda,Natural Sciences,0.5523743599822681
Slovenia,Natural Sciences,1.1685860797606198
United Kingdom,Natural Sciences,0.7104234661912603
Croatia,Social Sciences,0.6051188021123589
Hungary,Social Sciences,0.3138793676431506
Nigeria,Social Sciences,1.226433947525371
Austria,Social Sciences,0.3586857152465634
Macedonia,Social Sciences,1.1268030224990049
Oman,Social Sciences,2.2780812986195422
Republic of Serbia,Social Sciences,1.1445786761821368
Saudi Arabia,Social Sciences,0.2582607824362443
Germany,Social Sciences,0.635330737204901
India,Social Sciences,0.7392333676231332
Chile,Social Sciences,1.913678772470864
Cuba,Social Sciences,0.6189038788274307
Denmark,Social Sciences,0.7477598483283726
Indonesia,Social Sciences,2.410277396430785
Georgia,Social Sciences,0.5339100452779196
Laos,Social Sciences,0.556294472642056
Mexico,Social Sciences,0.470103435570571
South Korea,Social Sciences,0.9076393474485336
Botswana,Social Sciences,6.486390280348012
Germany,Social Sciences,0.3966589344045767
Greece,Social Sciences,2.009138786642155
Netherlands,Social Sciences,1.972037727537414
Argentina,Social Sciences,0.0787856375121299
China,Social Sciences,0.1857642987361336
France,Social Sciences,0.0770297751504102
Guatemala,Social Sciences,3.975249231862032
Kazakhstan,Social Sciences,2.0299145013763567
Qatar,Social Sciences,0.313387257353305
Nigeria,Social Sciences,0.4817544212912645
Greece,Social Sciences,0.3936870902491477
Iran,Social Sciences,0.3637692274002573
Iraq,Social Sciences,0.6633012334619625
Palestine,Social Sciences,0.8246169180568298
Uzbekistan,Social Sciences,1.0466291652259765
India,Social Sciences,0.1058230925769943
Malawi,Social Sciences,0.6800350055457828
Panama,Social Sciences,0.8182993842667096
Croatia,Social Sciences,0.27288297338911
Israel,Social Sciences,2.618957461024499
Norway,Social Sciences,1.427539283693326
Turkey,Social Sciences,0.4077502453221377
United States,Social Sciences,1.5801348392978631
Costa Rica,Social Sciences,2.1374257724742103
Fiji,Social Sciences,1.8051145516293392
France,Social Sciences,0.7498716501779379
Iceland,Social Sciences,1.8913711114378653
Malta,Social Sciences,1.8946633152871917
Norway,Social Sciences,2.4160012754553466
Saudi Arabia,Social Sciences,0.0986079697995643
Taiwan,Social Sciences,0.5170594817065309
Uruguay,Social Sciences,1.3169801265970855
Estonia,Social Sciences,0.6707743563580502
Iran,Social Sciences,0.2329077626243229
Lithuania,Social Sciences,1.1150752086151705
United Arab Emirates,Social Sciences,0.6961983065211538
Austria,Social Sciences,3.949272114279033
Italy,Social Sciences,0.417273892485023
China,Social Sciences,0.3876387206905738
Slovenia,Social Sciences,0.1482633557723146
Belize,Social Sciences,13.408125670348651
Bhutan,Social Sciences,6.512518182740774
Chile,Social Sciences,4.409148910940559
Finland,Social Sciences,0.7452833470625542
Guatemala,Social Sciences,19.82070751268931
Rwanda,Social Sciences,1.7399857740147104
Samoa,Social Sciences,20.7216487632661
Venezuela,Social Sciences,2.1105382999622875
Argentina,Social Sciences,0.6209529799991127
Belgium,Social Sciences,1.2828798688529983
Kazakhstan,Social Sciences,2.962754376766246
Lithuania,Social Sciences,0.7990197458505561
Spain,Social Sciences,0.2989470771763005
Vietnam,Social Sciences,0.156002799867721
Madagascar,Social Sciences,3.6282734107172807
Netherlands,Social Sciences,2.075312150160012
Taiwan,Social Sciences,0.2833480619607387
Cameroon,Social Sciences,1.6896005469446966
Ireland,Social Sciences,0.3842429428124005
Israel,Social Sciences,1.034652010605391
Lebanon ,Social Sciences,1.0243394044390786
Malawi,Social Sciences,2.933496122022948
Saudi Arabia,Social Sciences,0.4624073245748905
United States,Social Sciences,1.406577560252235
Botswana,Social Sciences,0.5863948891473881
Brunei,Social Sciences,1.788638292011211
Albania,Engineering,5.869210178926926
Bangladesh,Engineering,1.9347329965093636
Czech Republic,Engineering,1.6824552296263446
Russia,Engineering,0.7251136439771031
Argentina,Engineering,0.1564566993733289
Indonesia,Engineering,0.8487791178313125
Kazakhstan,Engineering,1.0077779812548469
Morocco,Engineering,0.9885735006683208
Portugal,Engineering,0.944909525658818
Brunei,Engineering,0.8759855886594872
Fiji,Engineering,0.2120960131746022
Jamaica,Engineering,0.529581349665777
Lebanon ,Engineering,0.513320874751295
Madagascar,Engineering,0.2333830217961407
Nigeria,Engineering,0.6461370643213374
Uruguay,Engineering,0.3868538897286302
Algeria,Engineering,3.1698293965167688
India,Engineering,1.6840821725428732
Italy,Engineering,0.8663828626794653
Russia,Engineering,1.1687276948163134
Sweden,Engineering,0.7248085510327977
Algeria,Engineering,1.5859626421690338
Japan,Engineering,1.337395439165322
Trinidad and Tobago,Engineering,0.5055883722044844
Armenia,Engineering,0.6079830789958719
Botswana,Engineering,0.7417757625473587
Colombia,Engineering,1.208233145322296
Costa Rica,Engineering,0.2432529255678132
Croatia,Engineering,2.671782796100042
Democratic Republic of the Congo,Engineering,0.4335137439909323
Fiji,Engineering,2.465205021799182
French-Guiana,Engineering,0.9075205300029956
Laos,Engineering,0.5129463865234323
Lebanon ,Engineering,0.9943933561742636
Lithuania,Engineering,0.892803980867812
Republic of Serbia,Engineering,1.7317614730857471
Argentina,Engineering,0.7115036909597152
Azerbaijan,Engineering,0.5928558846589479
Byelarus,Engineering,0.6230522794633084
Iran,Engineering,1.172876609122539
Malaysia,Engineering,0.1276333510490874
Netherlands,Engineering,0.5701041028873189
North Korea,Engineering,3.988889050042269
Slovenia,Engineering,2.6854292166320395
Tanzania,Engineering,0.6924109294412994
Venezuela,Engineering,0.42474281551376
Canada,Engineering,1.3594751549238284
Hungary,Engineering,2.3960496104779505
Italy,Engineering,1.07545865590537
Russia,Engineering,0.3026071966537193
Lebanon ,Medical Sciences,1.30651265168135
Lesotho,Medical Sciences,17.500947697118725
United States,Medical Sciences,1.4156552792344284
Burundi,Medical Sciences,4.390478384169183
Guadeloupe,Medical Sciences,1.4133731784654215
Haiti,Medical Sciences,6.448515126748487
Hungary,Medical Sciences,0.4257616589875204
Kyrgyzstan,Medical Sciences,1.3756832270396773
Laos,Medical Sciences,1.2816924475524942
Turkey,Medical Sciences,0.3895893342780709
Bahrain,Medical Sciences,3.815407305133677
United Arab Emirates,Medical Sciences,0.6691380066693422
Uruguay,Medical Sciences,0.2192762819042343
Vietnam,Medical Sciences,0.2942553125407527
Bahrain,Medical Sciences,3.765660131933476
Burkina Faso,Medical Sciences,7.0869658813735095
Morocco,Medical Sciences,1.190294869289317
Namibia,Medical Sciences,1.248648211286842
Norway,Medical Sciences,2.38210587523294
Tonga,Medical Sciences,10.840536743444854
Australia,Medical Sciences,2.904448330226476
Austria,Medical Sciences,0.4983178169210896
Brazil,Medical Sciences,0.2839321143491747
Democratic Republic of the Congo,Medical Sciences,12.952073877660515
Finland,Medical Sciences,1.3751412315306135
Iceland,Medical Sciences,1.0718375645935396
Iran,Medical Sciences,0.137144687549015
Ivory Coast,Medical Sciences,4.4537365951161165
Poland,Medical Sciences,0.0434365550611634
Kuwait,Medical Sciences,1.890178299673052
South Korea,Medical Sciences,0.4033848397272042
Canada,Arts and Humanities,1.1854741823458446
Denmark,Arts and Humanities,0.4973094116327968
Egypt,Arts and Humanities,0.1264978380881053
Qatar,Arts and Humanities,0.5095900911909176
Republic of Kosovo,Arts and Humanities,2.4778818184158364
United Kingdom,Arts and Humanities,2.511431167984993
Bangladesh,Arts and Humanities,0.1884403865759561
Belgium,Arts and Humanities,2.388757570217232
Brazil,Arts and Humanities,0.2847561142391852
Philippines,Social Sciences,1.1159104014312102
United States,Social Sciences,2.203121749808264
Germany,Social Sciences,5.623055086564727
Sweden,Social Sciences,0.2510523077613223
Bulgaria,Social Sciences,0.6792689929776681
Iran,Social Sciences,0.1306359132734551
Mexico,Social Sciences,0.3426716634481043
Russia,Social Sciences,0.3278314803506919
Uganda,Social Sciences,1.466475072193884
Argentina,Social Sciences,5.303170773537295
Bahamas,Social Sciences,8.938750446899101
Indonesia,Social Sciences,1.7759106848143908
Ireland,Social Sciences,1.0126089597556542
Israel,Social Sciences,3.3758584262186
Mali,Social Sciences,2.885349082238119
United States,Social Sciences,0.952865597682024
Japan,Social Sciences,0.0250326563563613
Republic of Serbia,Social Sciences,0.9562782940905492
Slovenia,Social Sciences,5.518857461469535
Italy,Social Sciences,0.8534938267079322
Switzerland,Social Sciences,1.363911991123699
Algeria,Social Sciences,0.0810661808672299
Australia,Social Sciences,1.3665122918829162
Belgium,Social Sciences,1.3302646858296543
Estonia,Social Sciences,0.5878616097305481
Ethiopia,Social Sciences,2.324699026412197
France,Social Sciences,1.3097451935946245
Philippines,Social Sciences,2.21674446110444
Republic of Kosovo,Social Sciences,3.26426488292046
Greece,Social Sciences,0.5672346161334026
Haiti,Social Sciences,5.309453876533404
Ireland,Social Sciences,2.129537056170579
Samoa,Social Sciences,23.168526006691216
Uruguay,Social Sciences,0.4625295573023654
Bulgaria,Social Sciences,0.1637512309525313
Czech Republic,Social Sciences,2.24536033987751
India,Social Sciences,0.3103606816582319
Kuwait,Social Sciences,0.4747870886277304
Lebanon ,Social Sciences,0.7674914707799255
Malawi,Social Sciences,0.7326455936583082
Philippines,Social Sciences,1.697474477983297
Slovakia,Social Sciences,0.972637334409046
Thailand,Social Sciences,0.3478181840800668
United States,Social Sciences,0.913989055049832
Canada,Social Sciences,1.3925702024709812
Greece,Social Sciences,0.3615025976775267
Hungary,Social Sciences,0.8042811232648083
Ireland,Social Sciences,1.870692261824331
Israel,Social Sciences,1.8436876740065808
Thailand,Social Sciences,0.341857095774974
Ukraine,Social Sciences,0.2191411350773988
Benin,Social Sciences,1.296861864087088
Botswana,Social Sciences,1.242502384754096
Czech Republic,Social Sciences,0.7004919506591051
El Salvador,Social Sciences,6.80320977881751
Greece,Social Sciences,0.9236668010932796
Ireland,Social Sciences,1.452672729420044
Kyrgyzstan,Social Sciences,2.7666386433857872
Palestine,Social Sciences,0.9673561690160096
Samoa,Social Sciences,37.726890591624375
Uruguay,Social Sciences,0.376584207357412
Ecuador,Social Sciences,2.090455745327283
Luxembourg,Social Sciences,3.262405139956164
Norway,Social Sciences,2.6843731159911206
Pakistan,Social Sciences,0.2678085179296995
Somalia,Social Sciences,36.13502074065732
Spain,Social Sciences,1.1889412608060264
Angola,Social Sciences,3.546462960609092
Democratic Republic of the Congo,Social Sciences,0.8656720612510381
Egypt,Social Sciences,0.112250848408626
Norway,Social Sciences,2.1733370504946468
Vietnam,Social Sciences,0.9639193044422176
Taiwan,Social Sciences,0.0424627396677736
Argentina,Social Sciences,0.8443724381347508
China,Social Sciences,0.1334894024281278
Dominican Republic,Social Sciences,3.923500358179693
Ecuador,Social Sciences,0.8998110325577395
Guatemala,Social Sciences,2.366894237814924
Uganda,Social Sciences,1.086959749811845
Portugal,Natural Sciences,1.1140635037749649
Albania,Natural Sciences,0.2512221395761562
Argentina,Natural Sciences,1.1978782501892808
Brazil,Natural Sciences,0.96690694557155
Bulgaria,Natural Sciences,1.2604671511682286
Georgia,Natural Sciences,2.785533112439049
Greece,Natural Sciences,0.7150150666412162
Portugal,Natural Sciences,0.8105886489126577
Luxembourg,Natural Sciences,3.2725094590057813
Netherlands,Natural Sciences,1.1701926760953587
Norway,Natural Sciences,0.5279778734582401
Slovenia,Natural Sciences,0.3201218353792349
Sweden,Natural Sciences,1.181476148848424
Vietnam,Natural Sciences,0.3089729258665143
Belgium,Natural Sciences,1.5526447084183492
Finland,Natural Sciences,1.700255092236774
New Zealand,Natural Sciences,1.043337226697154
Norway,Natural Sciences,1.2894687092104524
Saudi Arabia,Natural Sciences,0.3582824904553485
United Kingdom,Natural Sciences,0.940561677667641
Algeria,Natural Sciences,2.828200705107149
Ethiopia,Natural Sciences,0.142563974712189
Mozambique,Natural Sciences,0.2479053636636104
Nepal,Natural Sciences,0.0955530220326326
Vietnam,Natural Sciences,1.2090971292565664
Colombia,Natural Sciences,0.9156003626119684
Cyprus,Natural Sciences,0.1964997723222732
Egypt,Natural Sciences,0.3694088717315262
Tanzania,Natural Sciences,0.1365302663352398
Albania,Social Sciences,4.089431904598039
Bangladesh,Social Sciences,1.0110336742426698
Greece,Social Sciences,0.8464816851583808
Italy,Social Sciences,0.3161496831594596
Latvia,Social Sciences,0.9367417909547232
Bahrain,Social Sciences,2.6094385784187484
Guatemala,Social Sciences,1.796352644563631
Madagascar,Social Sciences,1.2063098051084238
Slovakia,Social Sciences,0.4203063156150917
Switzerland,Social Sciences,0.4382050355733937
United Arab Emirates,Social Sciences,1.0296850049835145
Democratic Republic of the Congo,Social Sciences,1.3148394019053629
Luxembourg,Social Sciences,1.7229709789370362
Nigeria,Social Sciences,4.038647308335563
Norway,Social Sciences,0.9729282610478192
Vietnam,Social Sciences,0.7320318735401021
Afghanistan,Social Sciences,12.04904007134922
Argentina,Social Sciences,0.6151707231602251
Brunei,Social Sciences,2.17322868866801
Ghana ,Social Sciences,0.3825860794359278
Ireland,Social Sciences,1.5047694578717523
Lithuania,Social Sciences,0.7915793477227346
New-Caledonia,Social Sciences,2.8161957563212674
Senegal,Social Sciences,0.9998678210468364
Canada,Social Sciences,1.3617529057084132
Jordan,Social Sciences,0.8575790314338338
Taiwan,Social Sciences,1.7613651089602689
Indonesia,Social Sciences,1.687927038283004
Iran,Social Sciences,0.6171462710458401
Mexico,Social Sciences,0.3860646366316517
South Africa,Social Sciences,1.4583630176714513
Albania,Social Sciences,7.865009232931333
Ireland,Social Sciences,1.4040853203776464
Jordan,Social Sciences,3.501835349671401
Kuwait,Social Sciences,0.817257942639792
Cameroon,Social Sciences,0.4945119034836845
Gabon,Social Sciences,13.018914687792693
Greece,Social Sciences,0.4156321414516028
Israel,Social Sciences,1.2785805742369374
Italy,Social Sciences,0.7779497515060436
Lithuania,Social Sciences,0.2070575828723785
Romania,Social Sciences,0.1916511174373587
Costa Rica,Social Sciences,0.5210024415999706
Dominica ,Social Sciences,14.740027410265832
France,Social Sciences,0.1723049343818345
Malaysia,Social Sciences,0.3383503379106321
Philippines,Social Sciences,0.9421056134390946
Romania,Social Sciences,1.4976397317422117
Sri Lanka,Social Sciences,0.6751157592488167
El Salvador,Social Sciences,6.465906610107443
Greece,Social Sciences,0.2926237991034435
Australia,Social Sciences,1.7391318039030663
France,Social Sciences,1.097247115180373
Burundi,Social Sciences,7.719745210159514
Mexico,Social Sciences,0.9874790723726596
St-Kitts & Nevis ,Social Sciences,4.479358331820952
Uganda,Social Sciences,0.3018535980678013
United Arab Emirates,Social Sciences,1.004715887511242
Czech Republic,Social Sciences,0.1656668135596224
Switzerland,Social Sciences,0.6263915648415472
Costa Rica,Social Sciences,0.98739170718685
Iceland,Social Sciences,0.8737258503647322
Laos,Social Sciences,2.082108599937488
Tunisia,Social Sciences,0.0731281598145583
Venezuela,Social Sciences,0.3879855145716847
Denmark,Social Sciences,0.1844434774369331
Iran,Social Sciences,0.10114096640843
Switzerland,Social Sciences,1.9074835760695008
Argentina,Social Sciences,0.4430174227143236
Reunion,Social Sciences,4.520579194912965
Senegal,Social Sciences,0.892719420844157
Sri Lanka,Social Sciences,0.4054717980170026
Algeria,Social Sciences,0.2689074579716315
Burma,Social Sciences,3.7337955083877112
Mexico,Social Sciences,0.568344067470369
Belgium,Social Sciences,0.957627012143722
Chile,Social Sciences,1.1274608685825585
Ecuador,Social Sciences,1.7148586632556533
Iran,Social Sciences,0.426736825934943
Kuwait,Social Sciences,0.4636824541987352
Portugal,Social Sciences,1.16291856507409
Rwanda,Social Sciences,4.751860265357268
Switzerland,Social Sciences,0.8572707148679521
Chile,Social Sciences,1.4843553401400202
Kazakhstan,Social Sciences,0.7019754260442218
Philippines,Social Sciences,3.536516677015064
United Arab Emirates,Social Sciences,0.7879911064940848
Argentina,Social Sciences,0.6749892343167024
Brazil,Social Sciences,0.6486699278511284
Chile,Social Sciences,1.0394273641341796
China,Social Sciences,0.2175943581193532
Iceland,Social Sciences,1.7193104535359456
Indonesia,Social Sciences,2.3127304230851653
Mozambique,Social Sciences,1.0211178183797076
Paraguay,Social Sciences,2.100771053099653
United Arab Emirates,Social Sciences,0.4566577436298311
China,Social Sciences,0.0730648386854714
France,Social Sciences,0.8237095132551991
Malaysia,Social Sciences,0.0906777572594139
United Arab Emirates,Social Sciences,0.3609847304397785
Denmark,Social Sciences,1.236048767241649
Hungary,Social Sciences,1.138192882448552
India,Social Sciences,0.1038640706543119
Qatar,Social Sciences,0.7463728187796846
Swaziland,Social Sciences,5.123629879505247
Cambodia,Social Sciences,1.6768483987605105
Lebanon ,Social Sciences,1.2381016714267852
New-Caledonia,Social Sciences,0.5794553046604367
Saudi Arabia,Social Sciences,0.379256213466095
Sudan,Social Sciences,0.2272110127322826
Tanzania,Social Sciences,1.5705425380089006
Trinidad and Tobago,Social Sciences,3.3768257409522
Bolivia,Social Sciences,2.338108129115627
Brazil,Social Sciences,1.0771098396666572
Bulgaria,Social Sciences,0.5892573088407015
Malaysia,Social Sciences,0.7090967006656211
Philippines,Social Sciences,1.696762889970728
Tanzania,Social Sciences,2.404281000694372
United Kingdom,Social Sciences,2.187287852113992
Albania,Social Sciences,2.2845937866764454
Ghana ,Social Sciences,3.7574589128135103
Hungary,Social Sciences,0.5845040499612363
Italy,Social Sciences,1.0779882566783512
Kyrgyzstan,Social Sciences,2.832896295478792
Peru,Social Sciences,2.146133557180903
Russia,Social Sciences,0.1580605297971588
Sierra Leone,Social Sciences,3.8282382371335024
South Korea,Social Sciences,0.2098870588342061
Uganda,Social Sciences,0.707045664428983
Georgia,Social Sciences,1.4523407268095272
Burkina Faso,Social Sciences,5.3617027972592775
Denmark,Social Sciences,1.3040261204950496
Ethiopia,Social Sciences,3.4480362914600318
France,Social Sciences,0.4261129747596091
Indonesia,Social Sciences,3.718310603693404
Nepal,Social Sciences,5.447438856308531
Qatar,Social Sciences,0.7112181602534158
Tunisia,Social Sciences,0.2715941076622173
Brazil,Social Sciences,0.4763063723530518
Ethiopia,Social Sciences,2.702084636986838
Indonesia,Social Sciences,5.321012014011869
Libya,Social Sciences,6.627383716627106
Nepal,Social Sciences,4.527657730034628
Slovakia,Social Sciences,0.1929896835080884
Switzerland,Social Sciences,0.6083036728247795
Burkina Faso,Social Sciences,1.7045015779671604
Ecuador,Social Sciences,1.817195897171601
France,Social Sciences,0.5731110288216574
Jordan,Social Sciences,0.5921383399221644
Cuba,Social Sciences,1.356157199272458
Iran,Social Sciences,0.2608516473838219
Libya,Social Sciences,4.5540824726660265
Netherlands,Social Sciences,2.1517395764362504
Slovakia,Social Sciences,1.0609205353413225
Cyprus,Social Sciences,1.182643692485936
Ghana ,Social Sciences,1.7504362530464064
Luxembourg,Social Sciences,0.74893987920541
Nepal,Social Sciences,0.5196999281121074
Peru,Social Sciences,0.3142197256550836
South Korea,Social Sciences,0.363461557885636
Sweden,Social Sciences,1.7575365325496577
Turkey,Social Sciences,0.3502096501794545
Czech Republic,Medical Sciences,0.4650736939945717
Hungary,Medical Sciences,0.981889400825726
Iran,Medical Sciences,0.560744957651399
Ireland,Medical Sciences,0.9705441732024838
Malawi,Medical Sciences,10.674851429279684
Bahrain,Medical Sciences,2.099772044347736
Italy,Medical Sciences,0.7547767424216192
Senegal,Medical Sciences,0.8381443034161131
Uganda,Medical Sciences,1.3276428899370043
Argentina,Medical Sciences,0.6281372144851977
Bosnia & Herzegovina,Medical Sciences,0.390076384573606
Egypt,Medical Sciences,0.5301582695241435
Libya,Medical Sciences,0.4718391202047548
South Africa,Medical Sciences,0.340674968199019
Sweden,Medical Sciences,1.2522485259738774
Trinidad and Tobago,Medical Sciences,0.1774239056270753
Vietnam,Medical Sciences,0.1491207740669841
Denmark,Medical Sciences,1.368485279319844
Iran,Medical Sciences,0.6319319436621198
Oman,Medical Sciences,0.5936240391826021
Singapore,Medical Sciences,0.423471343119964
Georgia,Medical Sciences,0.3132546245018256
Jamaica,Medical Sciences,1.1243053631179534
Saudi Arabia,Medical Sciences,0.3074690234100939
South Africa,Medical Sciences,0.3124364185687491
Sweden,Medical Sciences,1.1613013384357835
Iceland,Medical Sciences,0.2766232563546215
Romania,Medical Sciences,0.0816916916136419
Rwanda,Medical Sciences,1.215241862840341
Zimbabwe,Medical Sciences,0.5951277907741483
Algeria,Medical Sciences,0.1304343952422707
Cyprus,Medical Sciences,0.4813587050488686
Norway,Medical Sciences,0.4918092339161987
Colombia,Medical Sciences,1.3341247100642852
Ecuador,Medical Sciences,1.503565682599188
French-Guiana,Medical Sciences,4.361992749518523
Monaco,Medical Sciences,1.305728092783505
Mozambique,Medical Sciences,2.457841115827774
New Zealand,Medical Sciences,2.005344224114043
Norway,Medical Sciences,1.4454755053634418
Cyprus,Medical Sciences,0.5123123632362941
Kazakhstan,Medical Sciences,0.5748982725504085
Macedonia,Medical Sciences,0.706210264348854
Ethiopia,Medical Sciences,0.3222937811018151
Iceland,Medical Sciences,4.24638157290098
India,Medical Sciences,1.707980734010551
Nigeria,Medical Sciences,0.5253773181134072
Romania,Medical Sciences,0.3483418993948419
Croatia,Medical Sciences,2.153342022240566
Democratic Republic of the Congo,Medical Sciences,0.6987868650978163
French-Guiana,Medical Sciences,1.4628450307816925
Mozambique,Medical Sciences,0.8242656210596534
Norway,Medical Sciences,1.8836273254790412
Saint-Vincent-et-les-Grenadines,Medical Sciences,19.016985400162
Grenada,Medical Sciences,0.7550813093827751
Jordan,Medical Sciences,0.6732921310474774
Russia,Medical Sciences,0.1494594759259704
Slovakia,Medical Sciences,0.4005848452117164
Argentina,Medical Sciences,1.023540624797393
Burma,Medical Sciences,0.9840065403975352
Canada,Medical Sciences,1.67718416860527
Greece,Medical Sciences,1.8815942554443823
Ireland,Medical Sciences,1.885012529115197
Israel,Medical Sciences,0.8850075040021345
Jordan,Medical Sciences,0.6147832604279034
Slovakia,Medical Sciences,0.2612672502988369
Sri Lanka,Medical Sciences,0.490125395121673
United Arab Emirates,Medical Sciences,0.5333867228323087
Uruguay,Medical Sciences,3.262758528686564
India,Medical Sciences,0.4339299881830708
Zimbabwe,Medical Sciences,0.7433718650021459
Afghanistan,Medical Sciences,24.139854922539676
Australia,Medical Sciences,0.9582433292091632
Bolivia,Medical Sciences,10.497514892920922
Grenada,Medical Sciences,7.679390089452217
Italy,Medical Sciences,0.4154551652666634
Lithuania,Medical Sciences,0.4757709452508858
Malawi,Medical Sciences,25.64651483322232
Philippines,Medical Sciences,3.555083827473885
Zambia,Medical Sciences,32.982214197935576
Cameroon,Medical Sciences,0.4509453989545759
Israel,Medical Sciences,0.9818421983724496
Palestine,Medical Sciences,0.5292564297753589
Slovakia,Medical Sciences,0.2309776280504872
Taiwan,Medical Sciences,0.9152300418969572
Azerbaijan,Medical Sciences,0.236430268799334
Burkina Faso,Medical Sciences,2.268997463361051
Cyprus,Medical Sciences,0.8941975746646912
Haiti,Medical Sciences,3.048965341391412
India,Medical Sciences,0.9183844090512254
Malaysia,Medical Sciences,0.5599004261384803
Namibia,Medical Sciences,4.597392766077103
Netherlands,Medical Sciences,0.7566721278342063
